player_id,install_date,country,device_type,acquisition_channel,campaign_name,sessions_day_1,sessions_day_7,total_playtime_minutes,levels_completed,in_app_purchases_gbp,ad_views,retained_day_1,retained_day_7,retained_day_30,churned,basic_player_segment
P00650,2026-02-26,Germany,iOS,Google Ads,GAds_AppInstall,7,2,149.8,9,0.0,1,1,1,0,1,Churned
P00651,2026-01-18,France,PC,Facebook Ads,FB_Interest_Gaming,5,4,111.8,12,0.0,9,1,1,1,0,New/Casual
P00652,2026-02-16,France,Android,Facebook Ads,FB_Retargeting,2,1,87.1,7,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00653,2026-02-18,United States,PC,Google Ads,GAds_Search,8,5,138.8,7,0.0,10,1,1,0,1,Churned
P00654,2026-01-14,United Kingdom,PC,Influencer Campaign,Creator_A,7,5,170.0,9,9.99,11,1,1,0,1,Churned
P00655,2026-01-15,Brazil,iOS,TikTok Ads,TT_Gameplay_Clips,4,5,127.0,9,0.0,8,1,1,0,1,Churned
P00656,2026-01-31,Germany,iOS,Influencer Campaign,Creator_B,2,5,119.8,9,0.0,11,1,1,1,0,Loyal/Engaged
P00657,2026-01-01,India,Android,Organic,Organic,1,3,79.2,10,0.0,7,1,1,0,1,Churned
P00658,2026-02-23,India,Android,App Store Search,Store_Search_Brand,12,3,183.0,10,4.99,4,1,1,0,1,Churned
P00659,2026-01-03,India,iOS,Facebook Ads,FB_Lookalike,3,6,66.8,6,0.0,9,1,1,0,1,Churned
P00660,2026-01-16,Nigeria,iOS,TikTok Ads,TT_Retention_Test,1,11,139.5,8,0.0,22,1,1,0,1,Churned
P00661,2026-03-28,United States,Android,Organic,Organic,4,1,89.4,6,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00662,2026-02-26,India,Android,Google Ads,GAds_AppInstall,3,4,55.9,8,0.0,7,1,1,0,1,Churned
P00663,2026-03-16,Nigeria,iOS,Organic,Organic,5,15,241.7,13,1.99,29,1,1,1,0,High-Value Retained
P00664,2026-01-12,United States,Android,Organic,Organic,1,2,65.6,7,0.0,4,1,1,1,0,New/Casual
P00665,2026-03-15,India,Android,Google Ads,GAds_AppInstall,4,3,82.3,7,0.0,7,1,1,1,0,New/Casual
P00666,2026-01-16,Japan,Android,Google Ads,GAds_Search,1,9,133.7,9,0.0,26,1,1,0,1,Churned
P00667,2026-03-13,Nigeria,iOS,Facebook Ads,FB_Retargeting,11,9,237.8,16,0.0,18,1,1,1,0,Loyal/Engaged
P00668,2026-03-17,United Kingdom,Android,App Store Search,Store_Search_Generic,1,2,92.2,5,0.0,4,1,1,1,0,New/Casual
P00669,2026-01-24,Canada,iOS,Google Ads,GAds_AppInstall,4,1,55.0,8,0.0,3,1,0,1,0,At-Risk Early Drop-off
P00670,2026-01-28,India,iOS,Google Ads,GAds_Display,8,4,132.6,13,0.0,10,1,1,1,0,New/Casual
P00671,2026-01-08,Japan,Android,Organic,Organic,5,5,116.7,9,0.0,9,1,1,0,1,Churned
P00672,2026-02-05,United States,Android,Facebook Ads,FB_Retargeting,4,6,78.5,11,0.0,19,1,1,1,0,Loyal/Engaged
P00673,2026-03-31,United Kingdom,iOS,TikTok Ads,TT_Launch_Boost,3,7,146.5,9,0.0,14,1,1,0,1,Churned
P00674,2026-01-08,Japan,Android,App Store Search,Store_Search_Brand,4,6,162.4,12,0.0,19,1,1,1,0,Loyal/Engaged
P00675,2026-02-27,Canada,Android,Influencer Campaign,Creator_A,6,4,156.4,14,0.0,9,1,1,0,1,Churned
P00676,2026-03-01,Germany,Android,Google Ads,GAds_AppInstall,4,10,165.2,10,1.99,32,1,1,1,0,High-Value Retained
P00677,2026-02-19,South Korea,Android,Organic,Organic,6,0,51.7,2,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00678,2026-01-28,United Kingdom,Android,Influencer Campaign,Creator_B,2,0,51.5,2,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00679,2026-02-10,France,Android,Influencer Campaign,Creator_A,1,0,63.7,10,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00680,2026-03-05,United Kingdom,iOS,Organic,Organic,5,2,102.9,7,0.0,6,1,1,0,1,Churned
P00681,2026-01-27,United States,iOS,TikTok Ads,TT_Retention_Test,1,4,98.2,7,0.0,12,1,1,1,0,New/Casual
P00682,2026-03-04,India,iOS,Influencer Campaign,Creator_A,2,0,79.5,4,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00683,2026-01-17,Canada,Android,Organic,Organic,3,4,88.5,9,0.0,12,1,1,1,0,New/Casual
P00684,2026-03-14,South Korea,Android,App Store Search,Store_Search_Brand,4,3,97.5,6,0.0,4,1,1,0,1,Churned
P00685,2026-02-02,Germany,iOS,TikTok Ads,TT_Launch_Boost,7,5,191.9,12,0.0,14,1,1,0,1,Churned
P00686,2026-03-25,United States,iOS,Organic,Organic,1,5,98.1,8,0.0,9,1,1,1,0,Loyal/Engaged
P00687,2026-03-18,United States,Android,Influencer Campaign,Creator_A,2,6,91.3,5,0.0,9,1,1,0,1,Churned
P00688,2026-01-29,United States,iOS,TikTok Ads,TT_Retention_Test,8,1,94.3,7,0.0,0,1,1,0,1,Churned
P00689,2026-01-13,United States,Android,Google Ads,GAds_AppInstall,1,5,79.5,9,0.0,14,1,1,0,1,Churned
P00690,2026-02-15,United Kingdom,iOS,Organic,Organic,5,0,83.9,8,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00691,2026-02-04,United States,Android,Organic,Organic,4,5,104.6,8,0.0,9,1,1,0,1,Churned
P00692,2026-01-06,Nigeria,PC,Google Ads,GAds_Search,2,2,81.8,7,0.0,5,1,1,0,1,Churned
P00693,2026-03-23,Brazil,iOS,Google Ads,GAds_Display,7,12,216.6,13,0.0,23,1,1,0,1,Churned
P00694,2026-03-10,France,Android,Google Ads,GAds_Display,5,3,57.9,9,0.0,10,1,1,0,1,Churned
P00695,2026-02-16,Brazil,iOS,Influencer Campaign,Creator_C,4,9,182.7,11,1.99,27,1,1,1,0,High-Value Retained
P00696,2026-01-25,United Kingdom,Android,Facebook Ads,FB_Retargeting,6,13,242.7,16,1.99,24,1,1,0,1,Churned
P00697,2026-03-07,United States,Android,Organic,Organic,5,4,135.9,10,0.0,12,1,1,0,1,Churned
P00698,2026-01-10,France,iOS,TikTok Ads,TT_Retention_Test,5,3,94.2,9,0.0,7,1,1,0,1,Churned
P00699,2026-02-25,Nigeria,Android,App Store Search,Store_Search_Generic,2,2,55.5,7,0.0,4,1,1,0,1,Churned
P00700,2026-01-30,United Kingdom,Android,Facebook Ads,FB_Retargeting,5,7,169.0,11,0.0,16,1,1,1,0,Loyal/Engaged
P00701,2026-01-05,India,iOS,Google Ads,GAds_Display,4,11,237.0,16,1.99,22,1,1,1,0,High-Value Retained
P00702,2026-02-02,India,iOS,Organic,Organic,9,3,143.3,11,0.0,3,1,1,1,0,New/Casual
P00703,2026-03-06,Germany,Android,TikTok Ads,TT_Retention_Test,3,1,81.6,2,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00704,2026-01-18,United Kingdom,Android,Facebook Ads,FB_Interest_Gaming,10,10,227.0,11,1.99,24,1,1,1,0,High-Value Retained
P00705,2026-02-18,Brazil,Android,Influencer Campaign,Creator_A,2,8,108.4,7,0.0,18,1,1,1,0,Loyal/Engaged
P00706,2026-01-11,Germany,Android,Facebook Ads,FB_Lookalike,1,1,79.2,5,0.0,1,1,0,1,0,At-Risk Early Drop-off
P00707,2026-03-26,India,Android,Influencer Campaign,Creator_A,6,5,165.7,9,0.0,7,1,1,0,1,Churned
P00708,2026-01-26,Brazil,Android,Facebook Ads,FB_Lookalike,8,8,212.8,15,4.99,19,1,1,0,1,Churned
P00709,2026-03-04,India,Android,Organic,Organic,1,1,50.5,5,0.0,4,1,0,0,1,At-Risk Early Drop-off
P00710,2026-03-30,Nigeria,PC,TikTok Ads,TT_Gameplay_Clips,0,0,49.9,4,0.0,0,0,0,0,1,Churned
P00711,2026-03-27,United Kingdom,Android,Organic,Organic,1,3,101.3,5,0.0,6,1,1,0,1,Churned
P00712,2026-02-28,France,iOS,Organic,Organic,6,10,243.5,15,0.0,20,1,1,1,0,Loyal/Engaged
P00713,2026-01-27,France,iOS,Influencer Campaign,Creator_A,2,3,111.7,3,0.0,7,1,1,0,1,Churned
P00714,2026-02-18,Brazil,iOS,Google Ads,GAds_AppInstall,1,3,80.6,6,0.0,11,1,1,0,1,Churned
P00715,2026-03-18,United Kingdom,iOS,Google Ads,GAds_Search,8,9,174.3,12,4.99,18,1,1,1,0,High-Value Retained
P00716,2026-02-02,United States,iOS,Organic,Organic,4,7,154.9,11,0.0,12,1,1,0,1,Churned
P00717,2026-01-01,Japan,Android,TikTok Ads,TT_Launch_Boost,5,2,105.4,5,0.0,7,1,1,0,1,Churned
P00718,2026-01-21,Brazil,Android,Organic,Organic,6,9,208.7,14,0.0,28,1,1,0,1,Churned
P00719,2026-02-24,Japan,Android,Organic,Organic,2,4,132.8,7,4.99,15,1,1,1,0,High-Value Retained
P00720,2026-01-06,Brazil,Android,Google Ads,GAds_Display,2,7,132.6,8,0.0,18,1,1,0,1,Churned
P00721,2026-03-22,Germany,iOS,Organic,Organic,4,4,167.5,13,0.0,8,1,1,1,0,New/Casual
P00722,2026-03-10,France,iOS,Google Ads,GAds_Search,2,3,43.0,8,0.0,7,1,1,0,1,Churned
P00723,2026-01-05,Japan,iOS,Organic,Organic,0,1,57.5,5,0.0,2,0,0,0,1,Churned
P00724,2026-01-03,Germany,Android,Organic,Organic,9,16,279.0,16,0.0,38,1,1,1,0,Loyal/Engaged
P00725,2026-02-22,France,iOS,Organic,Organic,4,3,55.3,5,0.0,5,1,1,0,1,Churned
P00726,2026-01-23,United Kingdom,iOS,Google Ads,GAds_Display,7,9,194.0,15,0.0,16,1,1,0,1,Churned
P00727,2026-02-22,Nigeria,iOS,Facebook Ads,FB_Retargeting,11,2,110.6,9,0.0,5,1,1,1,0,New/Casual
P00728,2026-02-06,Brazil,Android,TikTok Ads,TT_Retention_Test,2,5,107.0,13,0.0,6,1,1,0,1,Churned
P00729,2026-03-15,United States,iOS,TikTok Ads,TT_Retention_Test,2,0,51.9,3,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00730,2026-03-15,United States,Android,Facebook Ads,FB_Interest_Gaming,5,9,211.0,14,0.0,16,1,1,1,0,Loyal/Engaged
P00731,2026-03-24,United States,Android,Organic,Organic,1,0,5.3,5,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00732,2026-01-17,United States,Android,TikTok Ads,TT_Gameplay_Clips,7,5,173.7,15,0.0,16,1,1,1,0,Loyal/Engaged
P00733,2026-03-26,United States,PC,Influencer Campaign,Creator_C,2,1,65.5,2,0.0,2,1,0,0,1,At-Risk Early Drop-off
P00734,2026-03-19,Canada,iOS,Google Ads,GAds_Display,2,1,88.7,7,0.0,2,1,0,0,1,At-Risk Early Drop-off
P00735,2026-03-14,Japan,iOS,TikTok Ads,TT_Gameplay_Clips,3,2,72.2,9,0.0,2,1,1,1,0,New/Casual
P00736,2026-01-01,Nigeria,Android,App Store Search,Store_Search_Generic,3,5,85.7,13,0.0,9,1,1,0,1,Churned
P00737,2026-02-20,United States,Android,Facebook Ads,FB_Retargeting,11,12,236.6,17,0.0,22,1,1,0,1,Churned
P00738,2026-02-14,United Kingdom,Android,Organic,Organic,1,5,70.7,5,1.99,10,1,1,0,1,Churned
P00739,2026-03-18,France,Android,Facebook Ads,FB_Lookalike,2,2,86.9,5,4.99,4,1,1,0,1,Churned
P00740,2026-01-04,Canada,Android,Google Ads,GAds_AppInstall,10,10,271.9,22,19.99,21,1,1,1,0,High-Value Retained
P00741,2026-03-03,India,PC,TikTok Ads,TT_Gameplay_Clips,2,4,84.9,8,0.0,6,1,1,0,1,Churned
P00742,2026-03-06,France,PC,TikTok Ads,TT_Gameplay_Clips,2,1,78.7,5,0.0,7,1,0,1,0,At-Risk Early Drop-off
P00743,2026-02-01,India,Android,TikTok Ads,TT_Retention_Test,3,6,92.9,7,0.0,14,1,1,0,1,Churned
P00744,2026-02-03,United States,iOS,Google Ads,GAds_Search,7,7,179.5,13,0.0,9,1,1,0,1,Churned
P00745,2026-03-13,France,Android,TikTok Ads,TT_Retention_Test,2,3,103.7,9,0.0,7,1,1,0,1,Churned
P00746,2026-02-08,United States,iOS,Influencer Campaign,Creator_A,1,7,90.8,5,0.0,18,1,1,1,0,Loyal/Engaged
P00747,2026-01-26,Japan,iOS,Facebook Ads,FB_Lookalike,2,4,93.9,6,0.0,10,1,1,1,0,New/Casual
P00748,2026-02-03,France,Android,Organic,Organic,6,21,352.9,18,4.99,60,1,1,1,0,High-Value Retained
P00749,2026-02-23,United States,iOS,Facebook Ads,FB_Lookalike,4,3,29.7,6,0.0,6,1,1,0,1,Churned
P00750,2026-01-03,United States,iOS,Organic,Organic,3,3,128.4,8,0.0,2,1,1,1,0,New/Casual
P00751,2026-02-19,United States,iOS,Google Ads,GAds_Search,4,4,123.8,10,0.0,7,1,1,0,1,Churned
P00752,2026-01-12,France,Android,Facebook Ads,FB_Lookalike,7,14,276.9,20,0.0,30,1,1,0,1,Churned
P00753,2026-03-06,United States,Android,Organic,Organic,4,0,56.7,6,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00754,2026-02-23,Germany,Android,TikTok Ads,TT_Launch_Boost,4,1,35.9,4,0.0,3,1,0,0,1,At-Risk Early Drop-off
P00755,2026-01-05,United States,iOS,Organic,Organic,1,2,80.4,7,0.0,2,1,1,0,1,Churned
P00756,2026-02-26,France,Android,Organic,Organic,1,3,76.9,6,0.0,6,1,1,1,0,New/Casual
P00757,2026-01-17,India,Android,TikTok Ads,TT_Launch_Boost,5,6,147.8,13,0.0,8,1,1,0,1,Churned
P00758,2026-02-16,India,iOS,TikTok Ads,TT_Gameplay_Clips,3,0,86.2,7,1.99,0,1,0,1,0,High-Value Retained
P00759,2026-01-23,Brazil,iOS,App Store Search,Store_Search_Brand,6,13,258.1,15,0.0,30,1,1,1,0,Loyal/Engaged
P00760,2026-03-20,United States,iOS,TikTok Ads,TT_Launch_Boost,4,4,163.0,13,0.0,6,1,1,0,1,Churned
P00761,2026-03-26,United Kingdom,PC,TikTok Ads,TT_Retention_Test,5,2,102.8,10,0.0,2,1,1,1,0,New/Casual
P00762,2026-01-14,France,Android,Google Ads,GAds_AppInstall,5,2,81.7,4,0.0,4,1,1,0,1,Churned
P00763,2026-03-07,United States,PC,Organic,Organic,11,6,190.3,16,0.0,9,1,1,1,0,Loyal/Engaged
P00764,2026-03-16,Canada,iOS,App Store Search,Store_Search_Brand,0,1,57.4,6,0.0,1,0,0,0,1,Churned
P00765,2026-02-20,United Kingdom,Android,Google Ads,GAds_Display,6,4,156.4,11,0.0,11,1,1,1,0,New/Casual
P00766,2026-02-07,United States,Android,Facebook Ads,FB_Interest_Gaming,2,15,194.3,15,0.0,23,1,1,1,0,Loyal/Engaged
P00767,2026-03-05,United Kingdom,Android,Organic,Organic,3,2,83.2,5,0.0,5,1,1,0,1,Churned
P00768,2026-02-07,Japan,PC,TikTok Ads,TT_Launch_Boost,2,2,115.2,10,0.0,5,1,1,0,1,Churned
P00769,2026-02-19,United States,iOS,TikTok Ads,TT_Launch_Boost,4,3,97.0,7,0.0,10,1,1,0,1,Churned
P00770,2026-03-23,Germany,iOS,Influencer Campaign,Creator_A,6,8,202.3,10,0.0,23,1,1,0,1,Churned
P00771,2026-01-30,United Kingdom,Android,Organic,Organic,4,0,79.3,4,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00772,2026-03-20,France,Android,TikTok Ads,TT_Retention_Test,4,8,186.9,14,0.0,25,1,1,0,1,Churned
P00773,2026-02-20,United States,Android,App Store Search,Store_Search_Generic,6,4,110.8,6,0.0,12,1,1,0,1,Churned
P00774,2026-03-04,Japan,iOS,Google Ads,GAds_Display,6,15,242.9,19,0.0,30,1,1,0,1,Churned
P00775,2026-02-21,Japan,Android,TikTok Ads,TT_Launch_Boost,2,2,75.5,9,0.0,7,1,1,0,1,Churned
P00776,2026-02-07,United States,iOS,Organic,Organic,1,1,16.7,6,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00777,2026-03-29,Japan,Android,App Store Search,Store_Search_Generic,3,10,172.3,12,0.0,29,1,1,1,0,Loyal/Engaged
P00778,2026-03-20,South Korea,Android,Organic,Organic,2,5,117.3,9,0.0,12,1,1,1,0,Loyal/Engaged
P00779,2026-01-30,India,Android,Facebook Ads,FB_Lookalike,1,6,159.6,8,0.0,17,1,1,0,1,Churned
P00780,2026-02-20,India,iOS,Facebook Ads,FB_Interest_Gaming,11,7,217.1,16,0.0,13,1,1,0,1,Churned
P00781,2026-03-22,United States,iOS,Organic,Organic,3,0,74.6,7,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00782,2026-01-05,Germany,iOS,Facebook Ads,FB_Interest_Gaming,2,3,116.1,10,0.0,5,1,1,0,1,Churned
P00783,2026-01-29,United Kingdom,iOS,Organic,Organic,2,4,74.9,10,0.0,8,1,1,1,0,New/Casual
P00784,2026-01-04,United Kingdom,Android,Organic,Organic,2,7,130.9,8,9.99,16,1,1,1,0,High-Value Retained
P00785,2026-01-10,South Korea,PC,Influencer Campaign,Creator_A,1,4,151.6,10,0.0,10,1,1,1,0,New/Casual
P00786,2026-02-25,United States,iOS,Influencer Campaign,Creator_A,0,1,45.0,5,0.0,0,0,0,0,1,Churned
P00787,2026-01-17,Brazil,Android,Google Ads,GAds_Search,6,3,146.9,8,0.0,7,1,1,1,0,New/Casual
P00788,2026-03-15,India,Android,Google Ads,GAds_Display,10,10,259.1,16,0.0,31,1,1,0,1,Churned
P00789,2026-01-17,India,Android,Organic,Organic,2,0,14.0,4,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00790,2026-03-25,South Korea,iOS,Organic,Organic,4,4,122.8,8,0.0,12,1,1,0,1,Churned
P00791,2026-03-29,United States,PC,Organic,Organic,3,6,134.7,12,0.0,14,1,1,1,0,Loyal/Engaged
P00792,2026-03-10,United Kingdom,iOS,Organic,Organic,6,6,163.2,8,0.0,15,1,1,0,1,Churned
P00793,2026-02-03,Canada,iOS,TikTok Ads,TT_Launch_Boost,8,5,140.1,12,4.99,10,1,1,0,1,Churned
P00794,2026-01-06,United Kingdom,iOS,TikTok Ads,TT_Gameplay_Clips,1,5,75.1,7,0.0,6,1,1,0,1,Churned
P00795,2026-02-22,United Kingdom,Android,TikTok Ads,TT_Launch_Boost,0,2,47.1,3,0.0,4,0,1,0,1,Churned
P00796,2026-03-07,United States,iOS,Organic,Organic,11,18,336.6,19,0.0,36,1,1,1,0,Loyal/Engaged
P00797,2026-03-18,India,iOS,Google Ads,GAds_AppInstall,4,5,156.6,7,0.0,9,1,1,0,1,Churned
P00798,2026-02-12,Germany,iOS,Influencer Campaign,Creator_C,3,2,128.4,8,0.0,4,1,1,0,1,Churned
P00799,2026-03-16,United States,Android,Organic,Organic,7,13,281.9,20,0.0,35,1,1,1,0,Loyal/Engaged
P00800,2026-01-23,France,Android,App Store Search,Store_Search_Generic,2,2,96.5,7,0.0,3,1,1,0,1,Churned
P00801,2026-02-24,United States,iOS,Influencer Campaign,Creator_C,2,0,25.9,6,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00802,2026-03-21,United Kingdom,Android,Organic,Organic,4,4,104.8,7,0.0,9,1,1,0,1,Churned
P00803,2026-03-16,Brazil,Android,Influencer Campaign,Creator_B,3,7,148.2,12,1.99,12,1,1,0,1,Churned
P00804,2026-01-16,France,Android,Google Ads,GAds_Display,0,0,19.2,2,0.0,0,0,0,0,1,Churned
P00805,2026-01-08,Brazil,iOS,Google Ads,GAds_Search,5,6,161.4,9,0.0,20,1,1,1,0,Loyal/Engaged
P00806,2026-01-04,United Kingdom,Android,TikTok Ads,TT_Retention_Test,1,1,73.0,6,0.0,3,1,0,0,1,At-Risk Early Drop-off
P00807,2026-01-04,India,PC,Google Ads,GAds_Display,7,7,188.4,11,0.0,24,1,1,0,1,Churned
P00808,2026-02-25,Germany,Android,TikTok Ads,TT_Launch_Boost,3,3,120.6,6,0.0,3,1,1,0,1,Churned
P00809,2026-01-25,Germany,iOS,Google Ads,GAds_Search,0,4,60.4,5,0.0,10,0,1,0,1,Churned
P00810,2026-03-08,France,Android,Google Ads,GAds_Display,0,1,70.3,6,0.0,2,0,0,0,1,Churned
P00811,2026-03-08,India,Android,Facebook Ads,FB_Retargeting,1,6,97.6,10,4.99,9,1,1,0,1,Churned
P00812,2026-01-27,Germany,Android,Google Ads,GAds_Search,1,4,67.5,8,0.0,9,1,1,1,0,New/Casual
P00813,2026-02-01,Germany,iOS,Facebook Ads,FB_Retargeting,2,5,124.3,11,0.0,10,1,1,1,0,Loyal/Engaged
P00814,2026-02-19,South Korea,iOS,Organic,Organic,4,1,109.4,10,0.0,1,1,1,0,1,Churned
P00815,2026-03-02,Brazil,Android,Organic,Organic,9,9,227.2,15,0.0,19,1,1,1,0,Loyal/Engaged
P00816,2026-02-20,Canada,Android,Influencer Campaign,Creator_C,3,0,59.5,3,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00817,2026-01-19,Brazil,iOS,TikTok Ads,TT_Retention_Test,1,0,50.8,5,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00818,2026-01-21,Canada,PC,Organic,Organic,4,9,178.4,13,0.0,18,1,1,1,0,Loyal/Engaged
P00819,2026-01-05,United States,iOS,Organic,Organic,4,5,98.9,10,1.99,12,1,1,1,0,High-Value Retained
P00820,2026-03-23,Germany,Android,Organic,Organic,4,13,191.9,14,4.99,28,1,1,1,0,High-Value Retained
P00821,2026-02-11,Japan,Android,App Store Search,Store_Search_Generic,3,4,105.0,10,0.0,11,1,1,0,1,Churned
P00822,2026-03-02,Japan,Android,Google Ads,GAds_AppInstall,2,1,65.0,4,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00823,2026-01-22,United States,PC,App Store Search,Store_Search_Brand,4,2,91.3,6,0.0,4,1,1,0,1,Churned
P00824,2026-01-21,Nigeria,iOS,Google Ads,GAds_Search,3,4,123.9,10,0.0,9,1,1,0,1,Churned
P00825,2026-03-11,United States,Android,Google Ads,GAds_AppInstall,0,3,65.6,8,0.0,2,0,1,1,0,New/Casual
P00826,2026-01-01,South Korea,iOS,TikTok Ads,TT_Launch_Boost,6,6,169.1,11,0.0,18,1,1,0,1,Churned
P00827,2026-01-05,South Korea,Android,Google Ads,GAds_AppInstall,2,3,83.4,6,0.0,11,1,1,1,0,New/Casual
P00828,2026-01-12,France,Android,Organic,Organic,1,6,160.6,12,1.99,12,1,1,1,0,High-Value Retained
P00829,2026-03-31,India,Android,Influencer Campaign,Creator_B,4,9,177.0,10,0.0,28,1,1,0,1,Churned
P00830,2026-02-15,Brazil,iOS,Influencer Campaign,Creator_C,3,1,129.5,12,1.99,2,1,1,0,1,Churned
P00831,2026-02-03,Germany,Android,TikTok Ads,TT_Retention_Test,4,3,111.8,6,0.0,4,1,1,0,1,Churned
P00832,2026-02-18,United Kingdom,iOS,App Store Search,Store_Search_Generic,3,2,77.7,2,0.0,4,1,1,0,1,Churned
P00833,2026-03-19,Nigeria,iOS,Influencer Campaign,Creator_A,6,10,180.5,12,0.0,21,1,1,1,0,Loyal/Engaged
P00834,2026-03-31,France,Android,Facebook Ads,FB_Retargeting,1,5,66.9,9,0.0,12,1,1,1,0,Loyal/Engaged
P00835,2026-02-14,France,Android,Organic,Organic,3,0,34.2,5,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00836,2026-01-27,United States,Android,Google Ads,GAds_Display,10,12,237.0,17,0.0,30,1,1,0,1,Churned
P00837,2026-03-14,South Korea,iOS,Google Ads,GAds_Display,1,3,88.9,7,0.0,9,1,1,1,0,New/Casual
P00838,2026-01-26,United Kingdom,iOS,Organic,Organic,2,2,61.8,5,1.99,6,1,1,1,0,High-Value Retained
P00839,2026-02-16,Nigeria,Android,Organic,Organic,2,3,91.7,4,0.0,10,1,1,0,1,Churned
P00840,2026-03-27,France,Android,Facebook Ads,FB_Interest_Gaming,2,3,119.0,4,0.0,6,1,1,1,0,New/Casual
P00841,2026-02-25,France,iOS,Organic,Organic,4,10,184.8,13,0.0,23,1,1,0,1,Churned
P00842,2026-03-04,France,Android,Google Ads,GAds_Display,0,0,87.0,9,0.0,0,0,0,0,1,Churned
P00843,2026-02-17,United States,Android,App Store Search,Store_Search_Generic,8,4,117.6,9,0.0,9,1,1,1,0,New/Casual
P00844,2026-03-02,United Kingdom,Android,Influencer Campaign,Creator_A,8,6,167.2,13,0.0,8,1,1,1,0,Loyal/Engaged
P00845,2026-03-22,France,Android,Organic,Organic,5,7,145.5,13,4.99,11,1,1,0,1,Churned
P00846,2026-01-26,Germany,Android,Influencer Campaign,Creator_C,1,7,150.4,11,0.0,15,1,1,1,0,Loyal/Engaged
P00847,2026-02-05,United Kingdom,Android,Organic,Organic,0,1,0.0,2,0.0,2,0,0,0,1,Churned
P00848,2026-01-01,Brazil,Android,Organic,Organic,4,9,138.9,8,4.99,17,1,1,1,0,High-Value Retained
P00849,2026-01-08,Nigeria,iOS,Google Ads,GAds_Search,7,14,256.3,20,9.99,29,1,1,1,0,High-Value Retained
P00850,2026-02-21,France,Android,TikTok Ads,TT_Launch_Boost,1,4,129.8,10,1.99,8,1,1,0,1,Churned
P00851,2026-03-20,India,Android,TikTok Ads,TT_Launch_Boost,9,10,232.6,13,0.0,24,1,1,1,0,Loyal/Engaged
P00852,2026-02-16,United Kingdom,Android,Google Ads,GAds_Search,10,5,141.2,8,0.0,15,1,1,0,1,Churned
P00853,2026-02-25,United Kingdom,iOS,Organic,Organic,4,5,97.1,10,0.0,8,1,1,1,0,Loyal/Engaged
P00854,2026-03-27,India,Android,Organic,Organic,3,13,256.8,14,9.99,31,1,1,1,0,High-Value Retained
P00855,2026-01-14,Germany,Android,Google Ads,GAds_Display,6,6,139.5,13,4.99,13,1,1,1,0,High-Value Retained
P00856,2026-03-31,France,iOS,Facebook Ads,FB_Retargeting,1,5,79.4,1,0.0,14,1,1,0,1,Churned
P00857,2026-01-28,India,iOS,Google Ads,GAds_AppInstall,5,8,207.9,16,0.0,18,1,1,1,0,Loyal/Engaged
P00858,2026-03-28,India,Android,TikTok Ads,TT_Retention_Test,3,2,108.3,9,0.0,3,1,1,0,1,Churned
P00859,2026-03-19,South Korea,iOS,TikTok Ads,TT_Launch_Boost,1,0,74.9,6,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00860,2026-03-29,Germany,PC,Organic,Organic,1,0,19.2,3,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00861,2026-01-02,Nigeria,Android,Organic,Organic,12,8,188.9,16,0.0,21,1,1,1,0,Loyal/Engaged
P00862,2026-01-26,Canada,Android,Influencer Campaign,Creator_B,7,3,130.3,11,4.99,5,1,1,0,1,Churned
P00863,2026-01-14,United Kingdom,iOS,Organic,Organic,1,1,63.4,4,0.0,3,1,0,1,0,At-Risk Early Drop-off
P00864,2026-02-28,Germany,iOS,Organic,Organic,1,2,76.1,3,0.0,4,1,1,0,1,Churned
P00865,2026-02-25,United States,PC,Facebook Ads,FB_Retargeting,7,11,260.0,17,0.0,20,1,1,1,0,Loyal/Engaged
P00866,2026-01-07,Japan,iOS,Google Ads,GAds_Display,4,5,83.7,7,0.0,10,1,1,0,1,Churned
P00867,2026-01-03,Germany,Android,Google Ads,GAds_Search,5,7,180.5,9,0.0,14,1,1,0,1,Churned
P00868,2026-01-23,Germany,iOS,Organic,Organic,6,6,127.6,9,9.99,8,1,1,1,0,High-Value Retained
P00869,2026-01-18,United States,iOS,Organic,Organic,5,8,192.4,12,0.0,12,1,1,0,1,Churned
